Filename: /home/tegtmeyer/labs/lab6/ossec-hids-3.6.0/contrib/logtesting/44/log, Hash: a71e3bd6047134efcfc1de39058d1b4bc1cdf7aacb910d905de3343178a30939, Date/Time: Thu Apr  1 20:21:19 2021
Filename: /home/tegtmeyer/labs/lab6/ossec-hids-3.6.0/contrib/logtesting/12/res, Hash: 71cd582577b2a0753fed641a8dd3979b8e3b0b4114542826718edfd84349fa18, Date/Time: Thu Apr  1 20:21:19 2021
Filename: /home/tegtmeyer/labs/lab6/ossec-hids-3.6.0/contrib/logtesting/12/log, Hash: f7a60c642b8b33804098b2898516f4dfc507a7615e9dc618785b8ab75ab7b64a, Date/Time: Thu Apr  1 20:21:19 2021
Filename: /home/tegtmeyer/labs/lab6/ossec-hids-3.6.0/contrib/logtesting/37/res, Hash: 5b496912f25c27c65e6bf018bba740f5cf5cd4c41ebc2dc27338046735dac769, Date/Time: Thu Apr  1 20:21:19 2021
Filename: /home/tegtmeyer/labs/lab6/ossec-hids-3.6.0/contrib/logtesting/37/log, Hash: ac1881c7bea8043ab2b78a5d95da861e14be2c9d2577aa867df6c517949a789e, Date/Time: Thu Apr  1 20:21:19 2021
Filename: /home/tegtmeyer/labs/lab6/ossec-hids-3.6.0/contrib/logtesting/4/res, Hash: 68942755c1456930b94a2e75a223c5d6c2176e60436e73b7320ac6d3022fe74c, Date/Time: Thu Apr  1 20:21:19 2021
Filename: /home/tegtmeyer/labs/lab6/ossec-hids-3.6.0/contrib/logtesting/4/log, Hash: 2a608c888130a42e62ef05785b510e96dc1f4f06b04020f750ac1cacbcc3362d, Date/Time: Thu Apr  1 20:21:19 2021
Filename: /home/tegtmeyer/labs/lab6/ossec-hids-3.6.0/contrib/logtesting/40/res, Hash: 05aec3491b8339ade09642c715087b2ac0affe682c6b53b0209edbbcf5b90d4e, Date/Time: Thu Apr  1 20:21:19 2021
Filename: /home/tegtmeyer/labs/lab6/ossec-hids-3.6.0/contrib/logtesting/40/log, Hash: be606ae500dca4a211383b4b79fbae31a34a901835c264fb0ae88aa9a33299fc, Date/Time: Thu Apr  1 20:21:19 2021
Filename: /home/tegtmeyer/labs/lab6/ossec-hids-3.6.0/contrib/logtesting/16/res, Hash: d431c48a4cdd87f3e5e9d94979917dad311254660c97c5720596d38cd839e159, Date/Time: Thu Apr  1 20:21:19 2021
